-29.725,-14.0,0.138657
-29.225,-14.0,0.138657
-28.725,-14.0,0.138657
-28.225,-14.0,0.138657
-27.725,-14.0,0.138657
-27.225,-14.0,0.138657
-27.225,-13.5,0.138657
-27.225,-13.0,0.138657
-27.225,-12.5,0.138657
-27.725,-12.5,0.138657
-28.225,-12.5,0.138657
-28.725,-12.5,0.138657
-29.225,-12.5,0.138657
